company_name,contract_number,location_name,pickup_dt,dropoff_dt,car_type,total_price
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,125.86
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,128.09
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,128.09
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,128.66
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,129.77
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,134.05
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,134.47
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,135.97
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,135.97
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,137.07
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,141.09
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,141.21
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,174.16
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,184.02
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,193.18
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,193.18
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,193.18
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,193.81
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,193.81
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,203.01
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,203.01
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,205.62
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,221.44
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,226.15
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,229.90
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,236.39
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,261.07
AAA,6100253,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,319.98
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,52.15
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,52.15
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,53.33
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,53.33
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,55.70
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,72.25
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,86.44
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,86.44
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,86.44
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,86.44
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,89.99
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,113.64
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,140.73
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,142.63
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,148.12
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,182.84
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,202.84
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,202.84
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,202.84
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,203.51
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,213.20
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,213.20
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,232.60
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,237.54
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,241.50
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,248.34
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
Accenture,XZ15J55,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,125.86
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,128.09
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,128.09
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,128.66
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,129.77
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,134.05
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,134.47
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,135.97
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,135.97
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,137.07
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,141.09
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,141.21
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,174.16
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,184.02
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,193.18
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,193.18
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,193.18
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,193.81
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,193.81
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,203.01
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,203.01
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,205.62
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,221.44
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,226.15
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,229.90
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,236.39
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
American Express,5066944,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,125.86
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,128.09
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,128.09
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,128.66
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,129.77
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,134.05
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,134.47
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,135.97
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,135.97
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,137.07
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,141.09
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,141.21
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,174.16
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,184.02
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,193.18
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,193.18
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,193.18
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,193.81
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,193.81
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,203.01
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,203.01
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,205.62
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,221.44
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,226.15
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,229.90
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,236.39
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
American Express Platinum,5028695,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,125.86
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,128.09
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,128.09
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,128.66
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,129.77
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,134.05
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,134.47
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,135.97
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,135.97
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,137.07
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,141.09
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,141.21
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,174.16
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,184.02
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,193.18
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,193.18
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,193.18
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,193.81
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,193.81
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,203.01
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,203.01
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,205.62
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,221.44
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,226.15
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,229.90
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,236.39
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,277.98
American Veterinary Medical Association,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,340.68
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,125.86
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,128.09
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,128.09
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,128.66
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,129.77
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,134.05
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,134.47
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,135.97
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,135.97
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,137.07
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,141.09
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,141.21
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,174.16
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,184.02
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,193.18
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,193.18
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,193.18
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,193.81
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,193.81
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,203.01
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,203.01
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,205.62
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,221.44
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,226.15
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,229.90
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,236.39
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,277.98
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,340.68
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,125.86
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,128.09
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,128.09
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,128.66
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,129.77
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,134.05
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,134.47
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,135.97
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,135.97
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,137.07
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,141.09
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,141.21
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,174.16
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,184.02
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,193.18
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,193.18
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,193.18
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,193.81
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,193.81
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,203.01
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,203.01
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,205.62
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,221.44
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,226.15
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,229.90
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,236.39
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,277.98
AMS Users Group,5450173,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,340.68
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,125.86
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,128.09
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,128.09
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,128.66
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,129.77
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,134.05
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,134.47
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,135.97
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,135.97
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,137.07
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,141.09
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,141.21
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,174.16
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,184.02
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,193.18
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,193.18
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,193.18
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,193.81
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,193.81
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,203.01
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,203.01
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,205.62
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,221.44
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,226.15
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,229.90
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,236.39
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,277.98
AVMA,5710068,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,340.68
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,119.74
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,121.85
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,121.85
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,122.39
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,123.45
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,127.40
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,127.89
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,129.32
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,129.32
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,130.37
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,134.05
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,134.28
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,165.51
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,174.83
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,183.52
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,183.52
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,183.52
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,184.12
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,184.12
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,192.83
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,192.83
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,195.31
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,210.29
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,214.75
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,218.31
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,224.46
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
Binghamton University,29ABUP,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,50.66
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,50.66
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,52.74
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard,52.74
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size,55.99
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact SUV,85.55
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize SUV,85.55
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard SUV,85.55
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,7 Passenger Minivan,88.50
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Pickup,96.71
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Pickup,96.71
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium,110.09
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Special,110.09
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury,113.34
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size SUV,113.64
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Convertible,270.91
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Full Size Elite,270.91
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,8 Passenger Minivan,283.97
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,15 Passenger Van,294.89
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Crossover,297.04
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Jeep Wrangler 4 door,297.04
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium SUV,361.37
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Sporty Car,361.37
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite,361.37
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Standard Elite SUV,361.37
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Premium Elite SUV,361.37
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury Elite SUV,361.37
Bowling Green State University,XZ38Y02,TPA,2022-11-01T12:00,2022-11-02T12:00,Luxury SUV,361.37
Central State University,XZ38Y03,TPA,2022-11-01T12:00,2022-11-02T12:00,Economy,50.66
Central State University,XZ38Y03,TPA,2022-11-01T12:00,2022-11-02T12:00,Compact,50.66
Central State University,XZ38Y03,TPA,2022-11-01T12:00,2022-11-02T12:00,Midsize,52.74
